serid,type,time
1.2.392.200036.9116.2.5.1.37.2424372387.1550806854.346391,LungLeaf-PostProcessingAndDetection,50.01627
1.2.392.200036.9116.2.5.1.37.2424372387.1550806854.346391,LungSeg-StageOneLungSegPrediction,0.08634
1.2.392.200036.9116.2.5.1.37.2424372387.1550806854.346391,LungSeg-LungSegPrediction,0.02232
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,Detection-Dbscan,46.44376
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,Detection-Relocate,0.00933
1.2.392.200036.9116.2.5.1.37.2424372387.1550792379.175844,LungLeaf-FissureSegmentation-PatchPrediction,22.80379
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-AirwayModel,0.76505
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00074
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Preprocess-Cpp,79.18855
1.2.392.200036.9116.2.5.1.37.2424372387.1550792379.175844,LungLeaf-FissureSegmentation-MergeResult,0.29243
1.2.392.200036.9116.2.5.1.37.2424372387.1550792379.175844,LungLeaf-FissureSegmentation,2.47720
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00118
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00144
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00110
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00167
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00140
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Preprocess-Cpp,95.55551
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00155
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00141
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,Detection-2ModelPredict,73.58204
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,Detection-2ModelGetPbb,1.45599
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,Detection-Concat,0.00019
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00088
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00157
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Preprocess-Python,34.01398
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-PrepareLoader,0.00162
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00177
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-GeneratePatches,7.48032
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-SplitPatches,0.00053
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00088
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00077
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,1.00265
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Preprocess-Python,32.41929
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-PrepareLoader,0.00026
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00103
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00111
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00183
1.2.392.200036.9116.2.5.1.37.2424372387.1550792379.175844,LungLeaf-PostProcessingAndDetection,65.01306
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-GeneratePatches,10.81536
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-SplitPatches,0.00040
1.2.392.200036.9116.2.5.1.37.2424372387.1550792379.175844,LungSeg-StageOneLungSegPrediction,0.22071
1.2.392.200036.9116.2.5.1.37.2424372387.1550792379.175844,LungSeg-LungSegPrediction,0.09726
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00105
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00133
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,0.00137
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-FpAreaCheck,1.00320
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-NoduleSegmentation,70.80080
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-DensityClassification,4.36304
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,PostProcess-MaliClassification,9.72122
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungLeaf-FissurePreproc,1.66982
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungLeaf-FissureSegmentation-SlidingWindow,20.65844
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Preprocess-Cpp,75.59265
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Preprocess-Cpp,78.45764
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,Detection-Dbscan,50.30470
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,Detection-Relocate,0.00688
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Preprocess-Python,19.35196
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-PrepareLoader,0.00137
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-AirwayModel,0.66637
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00070
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungLeaf-FissureSegmentation-PatchPrediction,19.35074
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungLeaf-FissureSegmentation-MergeResult,0.07277
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungLeaf-FissureSegmentation,1.66982
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00156
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-GeneratePatches,7.19019
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-SplitPatches,0.00027
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00095
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00150
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-2ModelPredict,103.61195
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-2ModelGetPbb,2.00232
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-Concat,0.00049
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00108
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,1.00263
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Preprocess-Python,33.84175
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-PrepareLoader,0.00048
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00107
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-GeneratePatches,5.53164
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-SplitPatches,0.00031
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00141
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Preprocess-Cpp,70.72658
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00121
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00067
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00103
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00111
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00092
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungLeaf-PostProcessingAndDetection,47.43148
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Preprocess-Python,19.30190
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-PrepareLoader,0.00903
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungSeg-StageOneLungSegPrediction,0.18536
1.2.392.200036.9116.2.5.1.37.2424372387.1550808389.790485,LungSeg-LungSegPrediction,0.11811
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,1.00347
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00196
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-GeneratePatches,5.98745
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-SplitPatches,0.00060
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00180
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00119
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00154
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00175
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00165
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00257
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,1.00287
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00142
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-FpAreaCheck,0.00087
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-NoduleSegmentation,64.72389
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-DensityClassification,11.99578
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,PostProcess-MaliClassification,17.80895
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungLeaf-FissurePreproc,0.96034
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungLeaf-FissureSegmentation-SlidingWindow,8.29039
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-Dbscan,48.64905
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,Detection-Relocate,0.24184
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-2ModelPredict,187.13691
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-2ModelGetPbb,2.89338
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-Concat,0.00049
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungLeaf-FissureSegmentation-PatchPrediction,28.97512
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungLeaf-FissureSegmentation-MergeResult,0.18325
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungLeaf-FissureSegmentation,0.96034
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-Dbscan,24.27403
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,Detection-Relocate,0.01373
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungLeaf-PostProcessingAndDetection,18.42639
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungSeg-StageOneLungSegPrediction,0.20728
1.2.392.200036.9116.2.5.1.37.2424372387.1550809023.294836,LungSeg-LungSegPrediction,0.13796
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-AirwayModel,0.57880
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00082
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00097
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-2ModelPredict,170.10554
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00145
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-2ModelGetPbb,2.12321
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-Concat,0.00062
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,1.00326
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00166
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00178
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-2ModelPredict,165.79912
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-2ModelGetPbb,2.28292
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-Concat,0.00074
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00132
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-Dbscan,7.84948
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,Detection-Relocate,0.00588
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-2ModelPredict,143.70081
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00094
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-2ModelGetPbb,1.97096
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-Concat,0.00061
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-AirwayModel,0.50882
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00072
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00091
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-AirwayModel,0.48080
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00064
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00109
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00107
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00162
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,1.00334
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00154
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00152
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00169
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00101
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-Dbscan,7.08273
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,Detection-Relocate,0.00528
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,1.00257
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00206
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Preprocess-Cpp,74.39740
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00104
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00170
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,Preprocess-Cpp,132.56279
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00189
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-AirwayModel,0.57429
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00095
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,1.00259
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00107
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00101
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00190
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00102
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00095
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00105
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00119
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00161
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00120
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00099
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00106
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-FpAreaCheck,0.00100
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00156
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00125
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,1.00290
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-NoduleSegmentation,24.71599
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-DensityClassification,1.07441
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,PostProcess-MaliClassification,3.72059
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00098
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,LungLeaf-FissurePreproc,0.72271
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00180
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00111
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00150
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,Preprocess-Python,20.36026
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,Detection-PrepareLoader,0.00021
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00148
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Preprocess-Python,22.92473
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-PrepareLoader,0.00021
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00112
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00136
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00118
1.2.392.200036.9116.2.5.1.37.2424372387.1550810456.615743,LungLeaf-FissureSegmentation-SlidingWindow,7.30534
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-Dbscan,46.53894
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,Detection-Relocate,0.00606
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00178
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,Detection-GeneratePatches,4.51098
1.2.392.200036.9116.2.5.1.37.2424372387.1550803369.202398,Detection-SplitPatches,0.00032
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00196
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00122
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-GeneratePatches,6.87879
1.2.392.200036.9116.2.5.1.37.2424372387.1550811775.7929,Detection-SplitPatches,0.00038
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,1.00515
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00160
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-FpAreaCheck,0.00218
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,PostProcess-AirwayModel,1.00375
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,PostProcess-FpAreaCheck,0.00075
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00137
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-NoduleSegmentation,24.90089
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-DensityClassification,1.12158
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,PostProcess-MaliClassification,5.02312
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-FissurePreproc,0.71206
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,1.00321
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,PostProcess-FpAreaCheck,0.00154
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00150
1.2.392.200036.9116.2.5.1.37.2424372387.1550810549.681580,PostProcess-FpAreaCheck,0.00223
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00285
1.2.392.200036.9116.2.5.1.37.2424372387.1550811878.616705,Preprocess-Cpp,59.53218
1.2.392.200036.9116.2.5.1.37.2424372387.1550809995.331056,LungLeaf-FissureSegmentation-SlidingWindow,7.81835
1.2.392.200036.9116.2.5.1.37.2424372387.1550810225.534294,PostProcess-FpAreaCheck,0.00116
1.2.392.200036.9116.2.5.1.37.2424372387.1550799683.960461,PostProcess-FpAreaCheck,0.00144
